Orthogroup	Conringia_planisiliqua	Erysimum_linariifolium
OG0018692	CP8_g53178_DN3_SP0_c.t1	El007G341390
OG0018693	CP8_g53233_DN3_SP0_c.t1	El007G340690
OG0018694	CP8_g53550_DN2_SP0_c.t1	El004G207640, El007G336460
OG0018696	CP2_g48834_DN3_SP0_c.t1	El007G352070
OG0018697	CP6_g7111_DN2_SP0_c.t1	El003G169850
OG0018699	CP6_g6712_DN1_SP0_c.t1	El003G164640
OG0018700	CP19_g18435_DN3_SP0_c.t1	El003G163120
OG0018701	CP19_g18107_DN3_SP0_c.t1	El003G159160
OG0018702	CP1_g38992_DN1_SP0_c.t1, CP1_g38991_DN1_SP0_c.t1	El002G128080
OG0018703	CP1_g39953_DN3_SP2_c.t1	El002G126790
OG0018704	CP1_g37771_DN2_SP0_c.t1	El001G068830
OG0018706	CP5_g388_DN3_SP0_c.t1	El003G145940
OG0018707	CP5_g1796_DN2_SP0_c.t1	El003G185550
OG0018708	CP20_g4040_DN3_SP0_c.t1	El001G010110
OG0018709	CP4_g25336_DN3_SP4_c.t1	El006G297710
OG0018710	CP13_g20348_DN1_SP2_c.t1	El007G358590
OG0018711	CP13_g20363_DN3_SP0_c.t1	El007G358350
OG0018713	CP22_g17652_DN3_SP0_c.t1	El007G356440
OG0018714	CP3_g13126_DN3_SP5_c.t1	El001G034960
OG0018717	CP6_g9739_DN3_SP2_c.t1	El003G179960
OG0018718	CP6_g9684_DN3_SP0_c.t1	El003G179950
OG0018719	CP6_g7527_DN3_SP3_c.t1	El003G175240
OG0018722	CP19_g17842_DN3_SP0_c.t1	El003G193320
OG0018723	CP19_g17839_DN3_SP1_c.t1	El003G193370
OG0018726	CP4_g24280_DN3_SP6_c.t1	El006G284210
OG0018729	CP11_g33744_DN3_SP0_c.t1	El001G081990
OG0018730	CP11_g33720_DN3_SP6_c.t1	El001G081700
OG0018732	CP11_g33459_DN3_SP0_c.t1	El001G078220
OG0018735	CP2_g47570_DN3_SP0_c.t1	El007G322540
OG0018736	CP8_g54687_DN3_SP4_c.t1	El001G046200
OG0018737	CP11_g32088_DN3_SP0_c.t1	El001G002730
OG0018738	CP11_g32032_DN3_SP6_c.t1	El001G003280
OG0018742	CP5_g1277_DN3_SP6_c.t1	El003G156930
OG0018743	CP10_g42109_DN3_SP0_c.t1	El005G235070
OG0018744	CP10_g42103_DN3_SP5_c.t1	El005G234990
OG0018747	CP10_g42429_DN3_SP0_c.t1	El005G238980
OG0018749	CP10_g42846_DN3_SP6_c.t1	El005G243940
OG0018751	CP7_g45627_DN3_SP0_c.t1	El002G105960
OG0018753	CP16_g55116_DN2_SP0_c.t1	El006G316950
OG0018754	CP16_g55001_DN3_SP0_c.t1	El006G318240
OG0018755	CP1_g37453_DN2_SP5_c.t1	El002G094830
OG0018756	CP1_g37347_DN3_SP0_c.t1	El002G093570
OG0018758	CP1_g36539_DN3_SP2_c.t1	El002G084050
OG0018759	CP1_g36530_DN3_SP0_c.t1, CP3_g15713_DN3_SP0_c.t1, CP3_g15714_DN2_SP0_c.t1	El002G083970
OG0018760	CP1_g36414_DN3_SP0_c.t1	El002G082600
OG0018762	CP2_g48083_DN3_SP0_c.t1	El007G328480
OG0018763	CP2_g48065_DN2_SP0_c.t1	El007G328290
OG0018764	CP8_g53865_DN3_SP0_c.t1	El007G332800
OG0018766	CP3_g14651_DN3_SP0_c.t1	El001G016900
OG0018768	CP3_g14860_DN2_SP0_c.t1	El001G014750
OG0018769	CP3_g14727_DN3_SP0_c.t1	El001G016070, El006G283630
OG0018770	CP3_g14923_DN1_SP0_c.t1	El001G014020
OG0018771	CP3_g15931_DN3_SP0_c.t1	El001G011730
OG0018772	CP9_g28414_DN3_SP0_c.t1	El004G219120
OG0018773	CP9_g28623_DN3_SP2_c.t1, CP9_g28624_DN2_SP0_c.t1	El004G221640
OG0018774	CP9_g28679_DN3_SP0_c.t1	El004G222220
OG0018774	CP7_g45452_DN3_SP0_c.t1	El002G108640
OG0018778	CP9_g28898_DN3_SP0_c.t1	El004G224690
OG0018781	CP10_g43441_DN3_SP0_c.t1	El005G251040
OG0018784	CP12_g30387_DN3_SP0_c.t1	El005G258660, El005G258090
OG0018785	CP12_g30393_DN3_SP0_c.t1	El005G258150
OG0018786	CP12_g30496_DN3_SP4_c.t1	El005G259560
OG0018788	CP17_g5291_DN3_SP0_c.t1	El005G270920
OG0018790	CP10_g42961_DN3_SP0_c.t1	El005G245180
OG0018791	CP10_g43592_DN2_SP0_c.t1	El005G277760
OG0018792	CP7_g46476_DN2_SP8_c.t1	El002G141520
OG0018795	CP1_g38129_DN3_SP7_c.t1	El002G133950
OG0018796	CP1_g38256_DN3_SP7_c.t1	El002G132390
OG0018797	CP3_g13659_DN3_SP0_c.t1	El001G028280
OG0018798	CP22_g17287_DN2_SP4_c.t1	El001G029320
OG0018800	CP3_g13280_DN3_SP0_c.t1	El001G033110
OG0018801	CP3_g13085_DN3_SP0_c.t1	El001G035490
OG0018802	CP3_g13062_DN3_SP0_c.t1	El001G035760
OG0018804	CP7_g46221_DN1_SP0_c.t1	El002G138040
OG0018806	CP1_g38079_DN3_SP0_c.t1	El002G134570
OG0018807	CP1_g38167_DN3_SP0_c.t1	El002G133400
OG0018809	CP8_g52927_DN3_SP0_c.t1	El007G343460
OG0018810	CP3_g14099_DN3_SP5_c.t1	El001G023020
OG0018811	CP3_g13064_DN3_SP0_c.t1	El001G035730
OG0018814	CP13_g19741_DN3_SP3_c.t1	El007G366660
OG0018816	CP4_g25381_DN3_SP2_c.t1	El006G298290
OG0018817	CP4_g24715_DN3_SP2_c.t1	El006G289660
OG0018818	CP9_g29008_DN2_SP0_c.t1	El004G222090
OG0018819	CP9_g29385_DN3_SP1_c.t1	El004G230490
OG0018820	CP9_g29119_DN3_SP0_c.t1	El004G227350
OG0018821	CP16_g55145_DN3_SP0_c.t1	El006G316580
OG0018822	CP5_g851_DN2_SP0_c.t1	El003G151470
OG0018826	CP5_g147_DN2_SP0_c.t1	El003G143210
OG0018828	CP1_g36736_DN3_SP0_c.t1	El002G085170
OG0018829	CP1_g36689_DN3_SP4_c.t1	El002G085710, El002G085690
OG0018830	CP1_g36683_DN3_SP6_c.t1	El002G085760
OG0018831	CP1_g36671_DN3_SP0_c.t1	El002G085920, El008G368930
OG0018832	CP1_g36628_DN3_SP0_c.t1	El002G086500
OG0018834	CP1_g37222_DN2_SP0_c.t1	El002G092210
OG0018835	CP1_g37812_DN3_SP0_c.t1	El002G099120
OG0018838	CP7_g45713_DN3_SP0_c.t1	El002G104870
OG0018842	CP2_g49082_DN3_SP6_c.t1	El004G198860
OG0018843	CP13_g19085_DN3_SP0_c.t1	El004G194350
OG0018845	CP10_g43777_DN3_SP0_c.t1	El005G275210
OG0018847	CP13_g19774_DN2_SP0_c.t1	El007G366330, El007G322190
OG0018848	CP11_g33643_DN3_SP1_c.t1	El001G080790
OG0018851	CP11_g33186_DN3_SP0_c.t1	El001G074690
OG0018852	CP6_g7013_DN2_SP0_c.t1	El003G168640
OG0018854	CP19_g18392_DN3_SP0_c.t1	El003G162650
OG0018855	CP19_g17837_DN3_SP7_c.t1	El003G193400
OG0018856	CP6_g7009_DN3_SP0_c.t1	El003G168610
OG0018858	CP11_g32221_DN3_SP4_c.t1	El001G063440
OG0018860	CP3_g14434_DN3_SP0_c.t1	El001G019320
OG0018861	CP8_g54361_DN3_SP0_c.t1	El001G060460
OG0018862	CP1_g36570_DN1_SP0_c.t1	El002G087160
OG0018866	CP7_g45333_DN3_SP5_c.t1	El002G110170
OG0018867	CP7_g45178_DN3_SP0_c.t1	El002G112620
OG0018868	CP7_g44813_DN3_SP0_c.t1	El002G117570
OG0018871	CP7_g46413_DN3_SP0_c.t1	El002G140710
OG0018873	CP16_g55073_DN2_SP0_c.t1	El004G200030, El004G200020, El004G200010
OG0018874	CP2_g49817_DN3_SP0_c.t1	El004G206580, El008G368590
OG0018876	CP9_g28422_DN1_SP0_c.t1	El004G219200
OG0018878	CP9_g28897_DN3_SP2_c.t1	El004G224670
OG0018882	CP12_g30813_DN3_SP6_c.t1	El005G267290
OG0018885	CP16_g55003_DN3_SP2_c.t1	El006G318430
OG0018886	CP16_g55054_DN3_SP0_c.t1	El006G317690
OG0018889	CP4_g25086_DN3_SP0_c.t1	El006G294160
OG0018890	CP4_g24584_DN2_SP0_c.t1	El006G288010
OG0018893	CP13_g19227_DN3_SP0_c.t1	El001G042810
OG0018894	CP2_g48851_DN3_SP0_c.t1	El001G046270
OG0018895	CP11_g32677_DN2_SP0_c.t1	El001G068870
OG0018898	CP2_g48658_DN3_SP1_c.t1	El001G047780
OG0018899	CP20_g4117_DN3_SP6_c.t1	El001G009790
OG0018901	CP19_g18102_DN3_SP0_c.t1	El003G159110
OG0018903	CP5_g1786_DN3_SP0_c.t1	El003G185650
OG0018904	CP19_g17869_DN2_SP2_c.t1	El003G193030
OG0018905	CP19_g17860_DN3_SP2_c.t1	El003G193100
OG0018906	CP22_g17343_DN3_SP0_c.t1	El007G356620
OG0018908	CP8_g52876_DN3_SP2_c.t1	El007G343810
OG0018910	CP8_g53691_DN2_SP0_c.t1	El007G334880
OG0018911	CP2_g47950_DN3_SP0_c.t1	El007G326970
OG0018941	CP5_g888_DN3_SP0_c.t1	El003G151870
OG0018942	CP7_g44788_DN3_SP0_c.t1	El002G118180
OG0018944	CP2_g50355_DN3_SP0_c.t1	El004G209430
OG0018945	CP2_g49951_DN3_SP8_c.t1	El004G208590
OG0018946	CP2_g49757_DN3_SP2_c.t1	El004G206360
OG0018947	CP13_g19540_DN3_SP7_c.t1	El001G038010
OG0018948	CP13_g19475_DN3_SP0_c.t1	El001G038940
OG0018950	CP13_g19319_DN3_SP0_c.t1	El001G041540
OG0018952	CP19_g18006_DN3_SP0_c.t1	El003G158130
OG0018953	CP9_g27931_DN2_SP7_c.t1	El007G345190
OG0018954	CP8_g52475_DN3_SP0_c.t1	El007G344560
OG0018955	CP8_g53194_DN3_SP0_c.t1	El007G341170
OG0018958	CP11_g32944_DN2_SP0_c.t1	El001G072180
OG0018959	CP11_g33048_DN2_SP0_c.t1	El001G073360
OG0018960	CP19_g18470_DN2_SP0_c.t1	El003G163660
OG0018963	CP1_g40918_DN3_SP8_c.t1	El002G127560
OG0018965	CP2_g49607_DN2_SP0_c.t1, CP2_g49643_DN3_SP0_c.t1, CP2_g49604_DN2_SP0_c.t1, CP2_g49601_DN2_SP0_c.t1, CP2_g49584_DN2_SP0_c.t1, CP2_g49609_DN1_SP0_c.t1, CP2_g49645_DN1_SP0_c.t1, CP2_g49586_DN2_SP0_c.t1, CP2_g49635_DN2_SP0_c.t1, CP2_g49620_DN2_SP0_c.t1, CP2_g49570_DN3_SP0_c.t1, CP2_g50406_DN1_SP0_c.t1	El002G130460, El001G042570
OG0018966	CP5_g42_DN3_SP8_c.t1	El003G142040
OG0018967	CP4_g25188_DN2_SP0_c.t1	El006G295550
OG0018968	CP7_g44622_DN3_SP0_c.t1	El002G120230
OG0018969	CP4_g25396_DN2_SP0_c.t1	El006G298410
OG0018970	CP9_g28661_DN3_SP4_c.t1	El007G355350
OG0018973	CP6_g8169_DN3_SP3_c.t1	El003G177980
OG0018976	CP2_g47584_DN3_SP0_c.t1	El007G322680
OG0018977	CP8_g54657_DN3_SP6_c.t1	El001G000340
OG0018978	CP11_g33622_DN3_SP4_c.t1	El001G080470, El001G080540
OG0018980	CP4_g26801_DN3_SP0_c.t1	El006G308700
OG0018982	CP4_g24811_DN3_SP0_c.t1	El006G290930
OG0018983	CP5_g645_DN3_SP3_c.t1	El003G149000
OG0018985	CP7_g45164_DN3_SP3_c.t1	El002G112790
OG0018988	CP1_g37484_DN3_SP0_c.t1	El002G095220
OG0018989	CP1_g37336_DN3_SP0_c.t1	El002G093430
OG0018991	CP1_g36754_DN3_SP1_c.t1	El002G084950
OG0018993	CP8_g54462_DN3_SP1_c.t1	El001G061700
OG0018994	CP2_g48419_DN3_SP6_c.t1	El001G054010
OG0018996	CP3_g14506_DN3_SP1_c.t1	El001G018400
OG0018997	CP3_g14653_DN3_SP0_c.t1	El001G016880
OG0019000	CP9_g28542_DN2_SP0_c.t1	El004G220590
OG0019004	CP12_g30036_DN3_SP6_c.t1	El005G253740
OG0019005	CP12_g30242_DN3_SP1_c.t1	El005G256440
OG0019006	CP12_g30671_DN3_SP0_c.t1	El005G263910
OG0019008	CP10_g43703_DN3_SP0_c.t1	El005G276260
OG0019009	CP7_g46427_DN3_SP8_c.t1	El002G140930
OG0019010	CP2_g49545_DN1_SP0_c.t1	El002G134470
OG0019011	CP7_g46280_DN2_SP0_c.t1	El002G139120
OG0019012	CP1_g38203_DN2_SP0_c.t1	El002G133010
OG0019014	CP3_g14019_DN3_SP0_c.t1	El001G024010
OG0019015	CP3_g13368_DN2_SP2_c.t1	El001G031930
OG0019016	CP547_g22392_DN1_SP0_c.t1, CP510_g51848_DN1_SP0_c.t1, CP67_g36390_DN1_SP0_c.t1, CP156_g16816_DN1_SP0_c.t1	El024G373260
OG0019023	CP3_g14920_DN3_SP0_c.t1	El001G014030
OG0019025	CP3_g14128_DN3_SP0_c.t1	El001G022760
OG0019027	CP3_g13831_DN3_SP3_c.t1	El001G026120
OG0019028	CP6_g7170_DN2_SP0_c.t1	El003G170680
OG0019029	CP4_g24964_DN3_SP1_c.t1	El006G292650
OG0019031	CP9_g29263_DN2_SP0_c.t1	El004G229010
OG0019032	CP4_g24390_DN2_SP0_c.t1	El006G285470
OG0019036	CP1_g36405_DN3_SP7_c.t1	El002G082510
OG0019037	CP1_g36856_DN3_SP3_c.t1	El002G087870
OG0019038	CP1_g37443_DN3_SP8_c.t1	El002G094040
OG0019039	CP1_g37473_DN2_SP0_c.t1	El002G095090
OG0019040	CP1_g37518_DN3_SP0_c.t1	El002G095560
OG0019041	CP2_g49341_DN3_SP0_c.t1, CP2_g49342_DN2_SP0_c.t1, CP2_g49344_DN3_SP0_c.t1, CP2_g49343_DN3_SP0_c.t1, CP1_g36465_DN3_SP0_c.t1	El007G349060
OG0019044	CP10_g43704_DN3_SP0_c.t1	El005G276200
OG0019045	CP10_g43355_DN1_SP0_c.t1	El005G249980
OG0019047	CP10_g42198_DN2_SP0_c.t1	El005G236180
OG0019048	CP12_g30510_DN3_SP0_c.t1	El005G259700
OG0019049	CP8_g54631_DN2_SP0_c.t1	El001G000640
OG0019050	CP19_g18117_DN3_SP1_c.t1	El003G159310
OG0019051	CP11_g32520_DN3_SP6_c.t1	El001G067020
OG0019052	CP5_g1468_DN3_SP0_c.t1	El003G189900
OG0019055	CP1_g36774_DN3_SP0_c.t1	El002G084690
OG0019056	CP1_g37000_DN2_SP0_c.t1	El002G089630
OG0019058	CP1_g37662_DN2_SP1_c.t1	El002G097730
OG0019061	CP5_g3111_DN2_SP0_c.t1	El006G314390, El003G185360, El006G309870, El006G309800, El001G027160, El002G120580, El004G215530, El003G186100
OG0019062	CP1_g38099_DN3_SP0_c.t1	El002G134290
OG0019064	CP2_g49412_DN2_SP1_c.t1	El004G203020
OG0019066	CP98_g41613_DN3_SP0_c.t1	El006G310150, El002G121900, El002G121890, El006G310160
OG0019067	CP25_g55999_DN1_SP0_c.t1, CP14_g22579_DN2_SP0_c.t1	El004G201380, El001G045340, El001G045310, El001G045280
OG0019067	CP3_g15268_DN2_SP0_c.t1	El006G308200
OG0019071	CP9_g28457_DN1_SP0_c.t1	El004G219540
OG0019075	CP4_g25780_DN3_SP0_c.t1	El002G119350
OG0019077	CP16_g54902_DN3_SP8_c.t1	El006G319490
OG0019078	CP16_g55261_DN3_SP0_c.t1	El006G315390
OG0019084	CP4_g24000_DN2_SP0_c.t1	El006G280700
OG0019085	CP13_g19634_DN3_SP0_c.t1	El001G036720
OG0019086	CP3_g14407_DN3_SP2_c.t1	El001G019600
OG0019089	CP2_g48315_DN3_SP0_c.t1	El001G056100
OG0019093	CP19_g17951_DN1_SP0_c.t1	El003G157500
OG0019094	CP19_g18000_DN3_SP3_c.t1	El003G158050
OG0019096	CP19_g18192_DN3_SP0_c.t1	El003G160140
OG0019100	CP13_g20352_DN2_SP0_c.t1	El007G358520
OG0019101	CP13_g20542_DN3_SP7_c.t1	El007G357960
OG0019103	CP8_g53222_DN3_SP0_c.t1, CP8_g53221_DN3_SP0_c.t1	El007G340810
OG0019104	CP2_g47656_DN2_SP0_c.t1	El007G323550
OG0019109	CP1_g36710_DN1_SP0_c.t1, CP1_g36709_DN1_SP0_c.t1	El002G085470
OG0019109	CP11_g31859_DN2_SP0_c.t1	El001G050300
OG0019130	CP7_g44722_DN3_SP0_c.t1	El002G119060
OG0019131	CP2_g49854_DN3_SP0_c.t1	El004G206990
OG0019132	CP2_g49187_DN3_SP0_c.t1	El004G200110
OG0019133	CP2_g48908_DN3_SP0_c.t1	El004G195670
OG0019135	CP8_g53474_DN3_SP0_c.t1	El007G337270
OG0019136	CP8_g53500_DN3_SP5_c.t1	El007G336990
OG0019137	CP11_g32816_DN3_SP0_c.t1	El001G070520
OG0019139	CP6_g6706_DN3_SP8_c.t1	El003G164580
OG0019140	CP7_g44565_DN3_SP0_c.t1	El002G121010
OG0019142	CP21_g11129_DN3_SP0_c.t1	El002G124990
OG0019143	CP21_g11094_DN3_SP2_c.t1	El002G125000
OG0019144	CP1_g41256_DN3_SP7_c.t1	El002G125450
OG0019147	CP34_g51541_DN3_SP7_c.t1	El001G010880
OG0019149	CP13_g20166_DN3_SP0_c.t1	El007G360770
OG0019153	CP6_g8630_DN3_SP0_c.t1	El003G178320
OG0019154	CP4_g24148_DN3_SP5_c.t1	El006G282580
OG0019155	CP4_g24237_DN3_SP0_c.t1	El006G283650
OG0019156	CP4_g24457_DN2_SP6_c.t1	El006G286310
OG0019157	CP11_g33739_DN3_SP0_c.t1	El001G081910
OG0019160	CP8_g53952_DN3_SP7_c.t1	El007G331740
OG0019163	CP11_g33768_DN3_SP4_c.t1	El001G082280
OG0019168	CP7_g45861_DN3_SP3_c.t1	El002G103180
OG0019170	CP7_g45511_DN3_SP1_c.t1	El002G120370
OG0019171	CP16_g54914_DN3_SP5_c.t1	El006G319300
OG0019173	CP1_g37031_DN2_SP0_c.t1	El002G090070
OG0019175	CP2_g48111_DN3_SP0_c.t1	El007G328820
OG0019177	CP1_g37205_DN2_SP0_c.t1	El002G092020
OG0019179	CP3_g15152_DN3_SP0_c.t1	El001G012800
OG0019180	CP3_g15230_DN3_SP0_c.t1	El001G012690
OG0019182	CP9_g29272_DN3_SP2_c.t1	El004G229120
OG0019183	CP9_g29209_DN3_SP0_c.t1	El004G228310
OG0019185	CP9_g29724_DN3_SP0_c.t1	El004G234560
OG0019188	CP12_g30372_DN2_SP0_c.t1	El005G257970
OG0019189	CP12_g29848_DN3_SP0_c.t1	El005G278950
OG0019190	CP7_g46283_DN3_SP0_c.t1	El002G139140
OG0019192	CP7_g46469_DN3_SP0_c.t1	El002G141450
OG0019193	CP1_g37965_DN3_SP0_c.t1	El002G136000
OG0019194	CP3_g15627_DN3_SP6_c.t1	El001G012100
OG0019195	CP6_g7266_DN3_SP0_c.t1	El003G171880
OG0019196	CP6_g7430_DN3_SP5_c.t1	El003G174130
OG0019200	CP3_g13622_DN3_SP0_c.t1, CP3_g13621_DN3_SP0_c.t1	El001G028720
OG0019201	CP3_g13080_DN2_SP0_c.t1	El001G035530
OG0019204	CP22_g17070_DN3_SP0_c.t1	El007G357080
OG0019207	CP4_g24297_DN3_SP0_c.t1	El006G284410
OG0019209	CP5_g1193_DN3_SP6_c.t1	El003G155870
OG0019210	CP5_g964_DN3_SP0_c.t1	El003G152680
OG0019213	CP5_g552_DN2_SP0_c.t1	El003G147890
OG0019215	CP5_g226_DN3_SP0_c.t1	El003G144210
OG0019217	CP16_g54948_DN3_SP0_c.t1	El006G318940
OG0019218	CP1_g37652_DN3_SP0_c.t1	El002G097150
OG0019220	CP7_g46079_DN3_SP4_c.t1	El002G100660
OG0019223	CP2_g49239_DN3_SP0_c.t1	El004G200620, El001G076080
OG0019225	CP10_g43706_DN2_SP6_c.t1	El005G275750
OG0019226	CP12_g31145_DN1_SP0_c.t1	El005G269970
OG0019230	CP11_g32445_DN3_SP2_c.t1	El001G066230
OG0019233	CP8_g53340_DN3_SP0_c.t1	El007G339030
OG0019234	CP2_g48504_DN3_SP0_c.t1	El001G051800
OG0019236	CP2_g47799_DN3_SP1_c.t1	El007G325290
OG0019238	CP6_g7677_DN3_SP0_c.t1, CP24_g47452_DN3_SP0_c.t1, CP16_g55587_DN3_SP0_c.t1, CP345_g23893_DN1_SP0_c.t1, CP6_g7674_DN3_SP0_c.t1, CP16_g55266_DN3_SP0_c.t1, CP5_g1821_DN2_SP0_c.t1, CP6_g9890_DN3_SP0_c.t1	El003G183670
OG0019247	CP9_g28713_DN3_SP4_c.t1	El004G222570, El004G222610
OG0019248	CP10_g42757_DN3_SP0_c.t1	El005G242800
OG0019249	CP13_g20528_DN3_SP0_c.t1, CP12_g30453_DN3_SP0_c.t1, CP12_g30505_DN3_SP0_c.t1	El005G259670, El005G259600, El005G259660
OG0019252	CP16_g55530_DN3_SP0_c.t1	El006G314060
OG0019258	CP8_g52831_DN3_SP0_c.t1	El007G344050
OG0019258	CP8_g52832_DN2_SP0_c.t1	El001G080290
OG0019262	CP5_g64_DN2_SP0_c.t1	El003G142290
OG0019263	CP19_g18010_DN2_SP0_c.t1	El003G158180
OG0019264	CP19_g18179_DN3_SP0_c.t1	El003G160000
OG0019266	CP13_g20060_DN3_SP0_c.t1	El007G362020
OG0019267	CP8_g52238_DN3_SP7_c.t1	El007G344700
OG0019274	CP13_g19428_DN3_SP0_c.t1	El001G039900
OG0019274	CP16_g55079_DN3_SP0_c.t1	El006G317300
OG0019275	CP16_g55168_DN3_SP0_c.t1	El005G263340
OG0019276	CP10_g43737_DN2_SP0_c.t1	El005G275410
OG0019278	CP10_g42218_DN2_SP0_c.t1	El005G236410
OG0019279	CP2_g49981_DN3_SP0_c.t1	El003G183440
OG0019284	CP12_g30925_DN3_SP0_c.t1, CP12_g30924_DN3_SP0_c.t1	El004G221510
OG0019305	CP5_g826_DN3_SP3_c.t1	El003G151170
OG0019309	CP2_g50325_DN3_SP2_c.t1	El004G209490
OG0019311	CP8_g53041_DN2_SP0_c.t1	El007G342670
OG0019312	CP8_g53581_DN1_SP0_c.t1	El007G336160
OG0019314	CP2_g49282_DN1_SP0_c.t1	El001G072790
OG0019315	CP7_g45565_DN1_SP0_c.t1, CP6_g6985_DN1_SP0_c.t1	El003G168410
OG0019316	CP7_g44162_DN3_SP0_c.t1	El002G123700
OG0019318	CP7_g45030_DN3_SP0_c.t1	El002G114380
OG0019319	CP5_g85_DN3_SP7_c.t1	El003G142490
OG0019324	CP19_g17885_DN3_SP0_c.t1	El003G192660
OG0019328	CP4_g25796_DN3_SP7_c.t1	El006G303360
OG0019329	CP18_g12594_DN3_SP0_c.t1	El006G313530
OG0019331	CP13_g19452_DN2_SP2_c.t1	El001G039290, El001G039220
OG0019333	CP7_g45908_DN3_SP0_c.t1	El002G102650
OG0019334	CP7_g45762_DN3_SP2_c.t1	El002G104360
OG0019335	CP16_g54997_DN3_SP0_c.t1	El006G318470
OG0019337	CP1_g36663_DN3_SP0_c.t1	El002G086010
OG0019338	CP2_g48569_DN3_SP0_c.t1	El005G235480
OG0019340	CP3_g14641_DN3_SP7_c.t1	El001G017110
OG0019341	CP4_g25569_DN3_SP0_c.t1	El006G300490
OG0019344	CP10_g43396_DN3_SP1_c.t1	El005G250480
OG0019347	CP10_g43710_DN3_SP2_c.t1	El005G275690
OG0019351	CP1_g38044_DN3_SP0_c.t1	El002G135000
OG0019352	CP2_g48071_DN2_SP0_c.t1	El007G328360
OG0019354	CP3_g13791_DN3_SP0_c.t1	El001G026590
OG0019362	CP4_g24722_DN3_SP6_c.t1	El006G289740
OG0019366	CP9_g29040_DN3_SP3_c.t1	El004G226440
OG0019368	CP7_g46170_DN3_SP1_c.t1	El002G099670
OG0019372	CP9_g28646_DN3_SP0_c.t1, CP9_g28649_DN3_SP0_c.t1	El004G221870
OG0019375	CP12_g30699_DN3_SP2_c.t1	El005G264800
OG0019376	CP10_g43397_DN3_SP2_c.t1	El001G051620
OG0019378	CP10_g42323_DN2_SP0_c.t1	El005G237570
OG0019380	CP7_g44723_DN2_SP0_c.t1	El002G119030
OG0019381	CP11_g32552_DN3_SP6_c.t1	El001G067410
OG0019382	CP13_g19263_DN1_SP0_c.t1	El001G042340
OG0019383	CP3_g14460_DN3_SP3_c.t1	El001G019030, El001G019040
OG0019384	CP2_g48441_DN3_SP0_c.t1	El001G053000
OG0019385	CP13_g19794_DN3_SP0_c.t1	El001G055760
OG0019386	CP1_g36784_DN3_SP1_c.t1	El002G084570
OG0019387	CP1_g37755_DN2_SP0_c.t1	El002G098430
OG0019388	CP7_g46032_DN3_SP1_c.t1	El002G101230
OG0019389	CP16_g55220_DN2_SP0_c.t1, CP7_g45747_DN3_SP0_c.t1	El002G104480
OG0019393	CP7_g45217_DN1_SP0_c.t1	El002G112210
OG0019395	CP5_g1419_DN3_SP0_c.t1	El002G127100
OG0019406	CP2_g49400_DN2_SP0_c.t1	El005G277300
OG0019407	CP3_g14951_DN3_SP0_c.t1, CP3_g16115_DN3_SP0_c.t1, CP12_g30500_DN2_SP0_c.t1	El006G293260
OG0019408	CP13_g19566_DN2_SP0_c.t1	El001G037690
OG0019410	CP11_g32259_DN3_SP0_c.t1	El001G063830
OG0019414	CP5_g1964_DN3_SP1_c.t1	El003G184310, El003G184320
OG0019415	CP19_g17933_DN3_SP0_c.t1	El003G192130
OG0019419	CP4_g25082_DN3_SP2_c.t1	El006G294130
OG0019447	CP5_g944_DN3_SP3_c.t1	El003G152510
OG0019449	CP6_g7134_DN3_SP4_c.t1	El003G170050
OG0019450	CP2_g50454_DN3_SP1_c.t1	El004G209300
OG0019453	CP2_g48861_DN3_SP5_c.t1	El001G046000
OG0019455	CP10_g43160_DN3_SP4_c.t1	El005G247760
OG0019456	CP8_g53093_DN3_SP4_c.t1	El007G342380, El007G342210
OG0019458	CP1_g39908_DN3_SP1_c.t1	El002G126320
OG0019459	CP7_g44816_DN3_SP0_c.t1	El002G117490
OG0019460	CP13_g19902_DN1_SP0_c.t1	El007G364620
OG0019462	CP4_g23974_DN3_SP0_c.t1	El006G280330
OG0019463	CP4_g23994_DN3_SP0_c.t1	El006G280610
OG0019467	CP19_g17971_DN3_SP1_c.t1	El003G157710
OG0019468	CP9_g28377_DN2_SP6_c.t1	El004G218660
OG0019471	CP19_g17990_DN3_SP0_c.t1	El003G157960
OG0019473	CP1_g37450_DN3_SP1_c.t1	El002G094800
OG0019474	CP2_g48626_DN3_SP5_c.t1	El001G049020
OG0019476	CP3_g14230_DN2_SP1_c.t1	El001G021620
OG0019477	CP3_g14427_DN2_SP0_c.t1	El001G019400
OG0019479	CP3_g14869_DN3_SP0_c.t1	El001G014560
OG0019481	CP9_g28969_DN3_SP0_c.t1	El004G225510, El004G225540
OG0019484	CP10_g43439_DN3_SP0_c.t1	El005G251010
OG0019485	CP12_g30091_DN3_SP0_c.t1	El005G254480
OG0019486	CP17_g6269_DN3_SP0_c.t1	El005G270710
OG0019487	CP15_g36077_DN3_SP0_c.t1	El005G271490
OG0019489	CP10_g43657_DN3_SP0_c.t1	El005G276940
OG0019490	CP10_g43614_DN3_SP1_c.t1	El005G277530, El007G350670
OG0019491	CP7_g46478_DN2_SP3_c.t1	El002G141540
OG0019492	CP7_g46448_DN3_SP0_c.t1	El002G141210, El002G141220
OG0019495	CP4_g23922_DN2_SP0_c.t1	El006G279730
OG0019497	CP7_g46455_DN3_SP1_c.t1	El002G141300
OG0019501	CP6_g9749_DN2_SP0_c.t1	El003G180000
