Orthogroup	Erysimum_linariifolium	Cardamine_amara
OG0015425	El007G324920	evm.model.RL_8.2616
OG0015426	El007G324740	evm.model.RL_8.2627
OG0015427	El007G324590	evm.model.RL_8.2639
OG0015428	El007G324510	evm.model.RL_8.2648
OG0015429	El007G324390	evm.model.RL_8.2660
OG0015430	El007G324150	evm.model.RL_8.2681
OG0015431	El007G324090	evm.model.RL_8.2683
OG0015432	El007G323970	evm.model.RL_8.2690
OG0015433	El007G323890	evm.model.RL_8.2698
OG0015434	El007G323840	evm.model.RL_8.2703
OG0015435	El007G323790	evm.model.RL_8.2708
OG0015436	El007G323660	evm.model.RL_8.2720
OG0015437	El007G323650	evm.model.RL_8.2721
OG0015438	El007G323570	evm.model.RL_8.2725
OG0015439	El007G323310	evm.model.RL_8.2746
OG0015440	El006G314440	evm.model.RL_6.457
OG0015441	El007G323100	evm.model.RL_8.2770
OG0015442	El007G323070	evm.model.RL_8.2773
OG0015443	El007G322800	evm.model.RL_8.2792
OG0015444	El007G322610	evm.model.RL_8.2803
OG0015445	El007G322580	evm.model.RL_8.2805
OG0015446	El007G322460	evm.model.RL_5.2416
OG0015447	El007G322350	evm.model.RL_8.2822
OG0015448	El007G322290	evm.model.RL_8.2828
OG0015449	El007G322230	evm.model.RL_8.2833
OG0015450	El007G322170	evm.model.RL_8.2844.1.687c8563
OG0015451	El007G322050	evm.model.RL_8.2857
OG0015452	El007G321920	evm.model.RL_7.2655
OG0015453	El001G000100	evm.model.RL_8.17
OG0015454	El001G000840	evm.model.RL_8.93
OG0015455	El001G000590	evm.model.RL_8.65
OG0015456	El001G000440	evm.model.RL_8.50
OG0015457	El001G001030	evm.model.RL_8.108
OG0015458	El001G001040	evm.model.RL_8.109
OG0015459	El001G001180	evm.model.RL_8.124
OG0015460	El001G001240	evm.model.RL_8.129
OG0015461	El001G001330	evm.model.RL_8.141
OG0015462	El001G001910	evm.model.RL_8.202
OG0015463	El001G002040	evm.model.RL_8.190
OG0015464	El001G002240	evm.model.RL_8.170
OG0015465	El001G002360	evm.model.RL_8.160
OG0015466	El001G003030	evm.model.RL_8.272
OG0015467	El001G003180	evm.model.RL_8.283
OG0015468	El001G003200	evm.model.RL_8.285
OG0015469	El001G003210	evm.model.RL_8.286
OG0015470	El007G325300	evm.model.RL_8.2583
OG0015471	El001G003560	evm.model.RL_8.319
OG0015472	El007G360340	evm.model.RL_4.441
OG0015473	El007G360250	evm.model.RL_4.447.1.687c86ce
OG0015474	El007G360230	evm.model.RL_4.449
OG0015475	El007G360220	evm.model.RL_4.450
OG0015476	El007G360010	evm.model.RL_4.467
OG0015477	El007G359870	evm.model.RL_4.478
OG0015478	El007G359840	evm.model.RL_4.482
OG0015479	El007G359720	evm.model.RL_4.492
OG0015480	El007G359690	evm.model.RL_4.496
OG0015481	El007G359670	evm.model.RL_4.498
OG0015482	El007G359040	evm.model.RL_4.535
OG0015483	El006G300000	evm.model.RL_6.1316
OG0015484	El006G299110	evm.model.RL_6.1381
OG0015485	El006G299500	evm.model.RL_6.1351
OG0015486	El006G300130	evm.model.RL_6.1305
OG0015487	El006G300200	evm.model.RL_6.1300
OG0015488	El006G300220	evm.model.RL_6.1299, evm.model.RL_1.2402
OG0015489	El006G300370	evm.model.RL_6.1288
OG0015490	El006G300980	evm.model.RL_6.1243
OG0015491	El006G301110	evm.model.RL_6.1230
OG0015492	El006G301120	evm.model.RL_6.1229
OG0015493	El006G301740	evm.model.RL_6.1176
OG0015494	El006G302370	evm.model.RL_6.1125
OG0015495	El006G302580	evm.model.RL_6.1113
OG0015496	El006G302930	evm.model.RL_6.1088
OG0015497	El006G304150	evm.model.RL_6.1012
OG0015498	El006G304500	evm.model.RL_6.986
OG0015499	El006G304860	evm.model.RL_6.972
OG0015500	El006G304930	evm.model.RL_6.966
OG0015501	El006G304980	evm.model.RL_6.962
OG0015502	El006G305420	evm.model.RL_6.934
OG0015503	El006G305610	evm.model.RL_6.919
OG0015504	El006G305670	evm.model.RL_6.913
OG0015505	El006G305700	evm.model.RL_6.911
OG0015506	El006G305780	evm.model.RL_6.907
OG0015507	El006G305810	evm.model.RL_6.903
OG0015508	El006G306140	evm.model.RL_6.883
OG0015509	El006G308210	evm.model.RL_6.770
OG0015510	El006G308140	evm.model.RL_6.772
OG0015511	El006G307970	evm.model.RL_6.785
OG0015512	El006G307490	evm.model.RL_6.799
OG0015513	El006G307430	evm.model.RL_6.806
OG0015514	El006G307180	evm.model.RL_6.824
OG0015515	El006G309220	evm.model.RL_6.747
OG0015516	El006G309230	evm.model.RL_6.744
OG0015517	El006G309910	evm.model.RL_6.733
OG0015518	El006G309960	evm.model.RL_6.729
OG0015519	El006G309400	evm.model.RL_6.741
OG0015520	El006G310960	evm.model.RL_6.720
OG0015521	El006G286980	evm.model.RL_1.2925
OG0015522	El002G090320	evm.model.RL_5.619.2.687c88ae
OG0015523	El001G000120	evm.model.RL_8.19
OG0015524	El006G311360	evm.model.RL_6.583
OG0015525	El001G077220	evm.model.RL_6.565
OG0015526	El006G312420	evm.model.RL_6.550
OG0015528	El007G364010	evm.model.RL_6.544
OG0015529	El006G312760	evm.model.RL_6.537
OG0015530	El006G312810	evm.model.RL_6.534
OG0015531	El006G313220	evm.model.RL_6.530
OG0015532	El006G313560	evm.model.RL_6.510
OG0015533	El006G313710	evm.model.RL_6.498
OG0015534	El003G156790	evm.model.RL_2.2254
OG0015535	El005G235520	evm.model.RL_1.68.2.687c87e9
OG0015536	El005G235440	evm.model.RL_1.58
OG0015537	El005G235140	evm.model.RL_1.34
OG0015538	El005G235100	evm.model.RL_1.30
OG0015539	El002G113740	evm.model.RL_5.3084.2.687c88bf
OG0015540	El005G235010	evm.model.RL_1.23
OG0015541	El005G234960	evm.model.RL_1.19
OG0015542	El005G234900, El002G097550	evm.model.RL_1.16
OG0015543	El005G256850	evm.model.RL_1.15
OG0015545	El001G082290	evm.model.RL_1.3
OG0015546	El006G316860	evm.model.RL_1.764
OG0015547	El001G082260	evm.model.RL_4.3433
OG0015548	El001G082230	evm.model.RL_4.3430
OG0015549	El001G082220	evm.model.RL_4.3429
OG0015550	El006G302400	evm.model.RL_6.1122
OG0015551	El001G082200	evm.model.RL_4.3427
OG0015552	El001G082110	evm.model.RL_4.3421
OG0015553	El001G082090	evm.model.RL_4.3418
OG0015554	El001G082080	evm.model.RL_4.3417
OG0015555	El003G157870	evm.model.RL_2.2172.3.687c86e5
OG0015556	El003G157530	evm.model.RL_2.2198
OG0015557	El005G235940	evm.model.RL_1.102
OG0015558	El005G235990	evm.model.RL_1.107
OG0015559	El005G236250	evm.model.RL_1.124
OG0015560	El005G236260	evm.model.RL_1.125
OG0015562	El005G236350	evm.model.RL_1.130
OG0015563	El005G236450	evm.model.RL_1.140.1.687c87e9
OG0015564	El005G236460	evm.model.RL_1.141
OG0015565	El005G236600	evm.model.RL_1.160
OG0015566	El005G236880	evm.model.RL_1.181
OG0015567	El005G236930	evm.model.RL_1.185
OG0015568	El005G236960	evm.model.RL_1.187
OG0015569	El005G237070	evm.model.RL_1.203
OG0015570	El005G237210	evm.model.RL_1.216
OG0015571	El005G237290	evm.model.RL_1.224
OG0015572	El005G237300	evm.model.RL_1.225
OG0015573	El005G237560	evm.model.RL_1.246
OG0015574	El005G237840	evm.model.RL_1.271
OG0015575	El005G238090	evm.model.RL_1.289
OG0015576	El005G238200	evm.model.RL_1.296
OG0015577	El005G238440	evm.model.RL_1.307
OG0015578	El005G238740	evm.model.RL_1.334
OG0015579	El005G238870	evm.model.RL_1.344
OG0015580	El005G238960	evm.model.RL_1.352
OG0015581	El005G239500	evm.model.RL_1.391
OG0015583	El005G240020	evm.model.RL_1.436
OG0015584	El005G240160	evm.model.RL_1.449.1.687c87ea
OG0015585	El005G240420	evm.model.RL_1.473.1.687c87ea
OG0015586	El005G240310	evm.model.RL_1.463
OG0015587	El005G240590	evm.model.RL_1.489
OG0015588	El005G240600	evm.model.RL_1.490
OG0015589	El005G240690	evm.model.RL_1.503
OG0015590	El005G240760	evm.model.RL_1.507
OG0015591	El001G031870	evm.model.RL_7.346
OG0015592	El005G241550	evm.model.RL_1.572
OG0015593	El005G241610	evm.model.RL_1.578
OG0015594	El005G242130	evm.model.RL_1.626
OG0015595	El005G242240	evm.model.RL_1.639
OG0015596	El005G248490	evm.model.RL_1.1167
OG0015597	El005G242300	evm.model.RL_1.644.2.687c87eb
OG0015598	El005G242320	evm.model.RL_1.647
OG0015599	El005G242400	evm.model.RL_1.654
OG0015600	El005G242420	evm.model.RL_1.632, evm.model.RL_1.656
OG0015601	El005G242580	evm.model.RL_1.674
OG0015602	El005G242630	evm.model.RL_1.677
OG0015603	El005G242780	evm.model.RL_1.691
OG0015604	El005G242860	evm.model.RL_1.700
OG0015605	El005G243000	evm.model.RL_1.711
OG0015606	El005G243080	evm.model.RL_1.715
OG0015607	El005G243110	evm.model.RL_1.718
OG0015608	El005G243240	evm.model.RL_1.730
OG0015609	El005G243310	evm.model.RL_1.738
OG0015610	El005G243320	evm.model.RL_1.740
OG0015611	El005G243470	evm.model.RL_1.754
OG0015612	El005G244110	evm.model.RL_1.804
OG0015613	El005G244130	evm.model.RL_1.806
OG0015614	El006G289300	evm.model.RL_6.2149
OG0015615	El006G289310	evm.model.RL_6.2146
OG0015616	El006G289590	evm.model.RL_6.2125
OG0015617	El006G289810	evm.model.RL_6.2108
OG0015618	El006G289860	evm.model.RL_6.2104
OG0015619	El006G290190	evm.model.RL_6.2075
OG0015620	El006G290210	evm.model.RL_6.2073
OG0015621	El006G290830	evm.model.RL_6.2032
OG0015622	El006G290510	evm.model.RL_6.2055
OG0015623	El006G290940	evm.model.RL_6.2024
OG0015624	El006G291010	evm.model.RL_6.2018
OG0015626	El006G295020	evm.model.RL_6.1680
OG0015627	El006G294540	evm.model.RL_6.1724
OG0015628	El005G248160	evm.model.RL_8.989
OG0015629	El006G294410	evm.model.RL_6.1733
OG0015630	El006G294120	evm.model.RL_6.1754
OG0015631	El006G293760	evm.model.RL_6.1771
OG0015632	El006G293560	evm.model.RL_6.1794, evm.model.RL_6.1791
OG0015633	El006G293540	evm.model.RL_6.1797
OG0015634	El006G293430	evm.model.RL_6.1873
OG0015635	El006G293440	evm.model.RL_6.1874
OG0015637	El006G293310	evm.model.RL_6.1864
OG0015638	El006G293270	evm.model.RL_6.1860
OG0015639	El006G293230	evm.model.RL_6.1859
OG0015640	El006G293130	evm.model.RL_6.1848
OG0015641	El006G292830	evm.model.RL_6.1831
OG0015642	El006G292680	evm.model.RL_6.1818
OG0015643	El006G292660	evm.model.RL_6.1816
OG0015644	El006G291530	evm.model.RL_6.1973
OG0015645	El006G291600	evm.model.RL_6.1966
OG0015646	El006G291630	evm.model.RL_6.1963
OG0015647	El006G292080	evm.model.RL_6.1922
OG0015648	El006G292120	evm.model.RL_6.1919
OG0015649	El006G292190	evm.model.RL_6.1911
OG0015651	El006G295200	evm.model.RL_6.1668
OG0015652	El002G099730	evm.model.RL_5.1420
OG0015653	El002G099770	evm.model.RL_5.1423.2.687c88b4
OG0015654	El002G100130	evm.model.RL_5.1459
OG0015655	El002G100270	evm.model.RL_5.1474
OG0015656	El002G100430	evm.model.RL_5.1490
OG0015657	El002G100630	evm.model.RL_5.1507
OG0015658	El002G101010	evm.model.RL_5.1538
OG0015659	El002G101160	evm.model.RL_5.1551
OG0015660	El002G101350	evm.model.RL_5.1568
OG0015661	El002G101610	evm.model.RL_5.1587
OG0015662	El002G101600	evm.model.RL_5.1586.1.687c88b5
OG0015663	El002G101580	evm.model.RL_5.1584
OG0015665	El002G101470	evm.model.RL_5.1577
OG0015666	El002G101700	evm.model.RL_5.1595
OG0015667	El002G101880	evm.model.RL_5.1607
OG0015668	El002G102380	evm.model.RL_5.1650
OG0015669	El002G102320	evm.model.RL_5.1643
OG0015670	El002G102300	evm.model.RL_5.1641
OG0015671	El002G102130	evm.model.RL_5.1631
OG0015672	El004G226100	evm.model.RL_3.1780
OG0015673	El002G102870	evm.model.RL_5.1704
OG0015674	El002G102990	evm.model.RL_5.1719
OG0015675	El002G103040	evm.model.RL_5.1722
OG0015676	El002G103200	evm.model.RL_5.1730
OG0015677	El002G103330	evm.model.RL_5.1743
OG0015678	El002G103370	evm.model.RL_5.1747
OG0015679	El002G103600	evm.model.RL_5.1766
OG0015680	El002G103630	evm.model.RL_5.1769
OG0015681	El002G103660	evm.model.RL_5.1772
OG0015682	El002G103730	evm.model.RL_5.1774
OG0015683	El002G104450	evm.model.RL_5.1842
OG0015684	El002G104880	evm.model.RL_5.3684
OG0015685	El002G104920	evm.model.RL_5.3681
OG0015686	El002G105010	evm.model.RL_5.3674
OG0015687	El002G105230	evm.model.RL_5.3658
OG0015688	El002G105450	evm.model.RL_5.3637
OG0015689	El002G106020	evm.model.RL_5.3598
OG0015690	El002G106090	evm.model.RL_5.3592
OG0015691	El002G106110	evm.model.RL_5.3591
OG0015692	El002G106210	evm.model.RL_5.3581
OG0015693	El002G106250	evm.model.RL_5.3576
OG0015694	El002G106270	evm.model.RL_5.3575
OG0015696	El002G107060, El002G106640	evm.model.RL_5.3549
OG0015697	El002G107130	evm.model.RL_5.3544
OG0015698	El002G107550	evm.model.RL_5.3517
OG0015699	El002G107720	evm.model.RL_5.3504
OG0015700	El002G107800	evm.model.RL_5.3496
OG0015701	El002G107970	evm.model.RL_5.3486
OG0015702	El002G108140	evm.model.RL_5.3471
OG0015703	El002G108150	evm.model.RL_5.3470
OG0015704	El002G108220	evm.model.RL_5.3464
OG0015705	El002G108380	evm.model.RL_5.3453
OG0015706	El002G108480	evm.model.RL_5.3447
OG0015707	El002G108730	evm.model.RL_5.3427
OG0015709	El002G109360	evm.model.RL_5.3384
OG0015710	El002G109500	evm.model.RL_5.3375
OG0015711	El002G089490	evm.model.RL_5.554
OG0015712	El002G111440	evm.model.RL_5.3311
OG0015713	El002G111310	evm.model.RL_5.3299
OG0015714	El002G111130	evm.model.RL_5.3280.1.687c88c1
OG0015715	El004G220130	evm.model.RL_3.1293
OG0015716	El002G110840	evm.model.RL_5.3263
OG0015717	El004G219640	evm.model.RL_3.1265
OG0015718	El002G111810	evm.model.RL_5.3249
OG0015719	El002G111950	evm.model.RL_5.3238
OG0015720	El002G112050	evm.model.RL_5.3228
OG0015721	El002G112440	evm.model.RL_5.3201.1.687c88c0
OG0015722	El002G112660	evm.model.RL_5.3179
OG0015723	El002G112700	evm.model.RL_5.3176
OG0015724	El002G104370	evm.model.RL_5.1835
OG0015725	El002G128440	evm.model.RL_5.2306
OG0015726	El002G128410	evm.model.RL_5.2309
OG0015727	El002G113100	evm.model.RL_5.3143
OG0015728	El003G160570	evm.model.RL_2.1937
OG0015729	El003G160500	evm.model.RL_2.1943
OG0015730	El003G160380	evm.model.RL_2.1951
OG0015731	El003G160240	evm.model.RL_2.1959
OG0015732	El003G160190	evm.model.RL_2.1966
OG0015733	El003G160110	evm.model.RL_2.1976
OG0015734	El006G314400	evm.model.RL_6.462
OG0015735	El003G160010	evm.model.RL_2.1985
OG0015736	El003G159970	evm.model.RL_2.1989
OG0015737	El003G159890	evm.model.RL_2.1994
OG0015738	El003G159880	evm.model.RL_2.1995
OG0015739	El003G159780	evm.model.RL_2.2006.2.687c86e4
OG0015740	El003G159560	evm.model.RL_2.2018
OG0015741	El003G159510	evm.model.RL_2.2023
OG0015742	El003G159320	evm.model.RL_2.2041
OG0015743	El003G159170	evm.model.RL_2.2050
OG0015744	El003G158970	evm.model.RL_2.2067
OG0015745	El003G159060	evm.model.RL_2.2060
OG0015746	El003G159080	evm.model.RL_2.2058
OG0015747	El007G341830	evm.model.RL_8.1288
OG0015748	El002G091180	evm.model.RL_5.704
OG0015749	El003G156260	evm.model.RL_2.2296
OG0015750	El003G156350	evm.model.RL_2.2288
OG0015751	El006G315080	evm.model.RL_6.426
OG0015752	El006G316070	evm.model.RL_6.381
OG0015753	El006G315990	evm.model.RL_6.390
OG0015754	El006G316750	evm.model.RL_6.354
OG0015755	El006G317960	evm.model.RL_6.270
OG0015756	El006G318260	evm.model.RL_6.252
OG0015757	El006G318440	evm.model.RL_6.239
OG0015758	El006G318550	evm.model.RL_6.233
OG0015759	El006G318650	evm.model.RL_6.228
OG0015760	El003G156240	evm.model.RL_2.2297
OG0015761	El006G318950	evm.model.RL_6.211
OG0015762	El006G319290	evm.model.RL_6.193
OG0015763	El006G319630	evm.model.RL_6.158
OG0015764	El001G025130	evm.model.RL_7.941
OG0015765	El006G319820	evm.model.RL_6.144
OG0015766	El006G320270	evm.model.RL_6.112
OG0015767	El006G320360	evm.model.RL_6.100
OG0015768	El006G320370	evm.model.RL_6.99
OG0015769	El006G320640	evm.model.RL_6.77
OG0015770	El006G320700	evm.model.RL_6.72
OG0015771	El006G321060	evm.model.RL_6.60
OG0015772	El006G321560	evm.model.RL_6.23
OG0015773	El006G321660	evm.model.RL_6.13
OG0015774	El006G321680	evm.model.RL_6.11
OG0015775	El006G321790	evm.model.RL_6.458
OG0015776	El002G098540	evm.model.RL_5.1300
OG0015777	El002G098320	evm.model.RL_5.1282
OG0015778	El002G098210	evm.model.RL_5.1272
OG0015779	El002G098200	evm.model.RL_5.1271.2.687c88b3
OG0015780	El002G098180	evm.model.RL_5.1269
OG0015781	El002G098100	evm.model.RL_5.1262
OG0015782	El002G097890	evm.model.RL_5.1246
OG0015783	El002G097840	evm.model.RL_5.1242.1.687c88b3
OG0015784	El002G097480	evm.model.RL_5.1228
OG0015785	El002G097530	evm.model.RL_5.1233
OG0015786	El002G097320	evm.model.RL_5.1212
OG0015787	El002G097190	evm.model.RL_5.1199
OG0015788	El002G096870	evm.model.RL_5.1176
OG0015790	El002G096780	evm.model.RL_5.1171
OG0015791	El002G096540	evm.model.RL_5.1154
OG0015792	El002G096150	evm.model.RL_5.1125
OG0015793	El002G096060	evm.model.RL_5.1119
OG0015794	El002G095960	evm.model.RL_5.1112
OG0015795	El002G095900	evm.model.RL_5.1106
OG0015796	El002G095840	evm.model.RL_5.1101
OG0015797	El002G095720	evm.model.RL_5.1089
OG0015798	El002G095730	evm.model.RL_5.1093
OG0015799	El002G095490	evm.model.RL_5.1075
OG0015800	El002G095120	evm.model.RL_5.1044
OG0015801	El002G094970	evm.model.RL_5.1032
OG0015802	El002G094810	evm.model.RL_5.1018
OG0015803	El004G199120	evm.model.RL_3.311
OG0015804	El002G094650	evm.model.RL_5.1001
OG0015805	El002G094370	evm.model.RL_5.982
OG0015806	El002G093950	evm.model.RL_5.954
OG0015807	El002G093900	evm.model.RL_5.948
OG0015808	El002G093870	evm.model.RL_5.945
OG0015809	El002G093760	evm.model.RL_5.935
OG0015810	El002G093550	evm.model.RL_5.920
OG0015811	El002G093510	evm.model.RL_5.917
OG0015812	El002G093350	evm.model.RL_5.901
OG0015813	El002G093210	evm.model.RL_5.886
OG0015814	El002G092630	evm.model.RL_5.841
OG0015815	El002G092650	evm.model.RL_5.843
OG0015816	El002G092810	evm.model.RL_5.847
OG0015817	El002G092860	evm.model.RL_5.852
OG0015818	El002G093030	evm.model.RL_5.867
OG0015819	El002G092480	evm.model.RL_5.826
OG0015820	El002G092260	evm.model.RL_5.805
OG0015821	El002G092250	evm.model.RL_5.804
OG0015822	El002G092080	evm.model.RL_5.791
OG0015823	El002G092000	evm.model.RL_5.787
OG0015824	El002G091980	evm.model.RL_5.785
OG0015825	El002G091880	evm.model.RL_5.774
OG0015826	El002G091780	evm.model.RL_5.763
OG0015827	El002G091520	evm.model.RL_5.737
OG0015828	El002G091320	evm.model.RL_5.720
OG0015829	El002G091410	evm.model.RL_5.730
OG0015830	El002G090820	evm.model.RL_5.661
OG0015831	El002G090340	evm.model.RL_5.621
OG0015832	El002G090360	evm.model.RL_5.624
OG0015833	El001G046660	evm.model.RL_7.2037
OG0015834	El002G090100	evm.model.RL_5.606
OG0015835	El002G089820	evm.model.RL_5.583
OG0015836	El002G089510	evm.model.RL_5.556
OG0015837	El002G089430	evm.model.RL_5.549
OG0015838	El002G089370	evm.model.RL_5.546
OG0015839	El002G088930	evm.model.RL_5.512
OG0015840	El002G089230	evm.model.RL_5.536.3.687c88ad
OG0015841	El002G089210	evm.model.RL_5.534
OG0015842	El002G089090	evm.model.RL_5.523
OG0015843	El002G089060	evm.model.RL_5.521
OG0015844	El002G088900	evm.model.RL_5.509
OG0015845	El002G088890	evm.model.RL_5.508
OG0015846	El002G088870	evm.model.RL_5.506
OG0015847	El002G088820	evm.model.RL_5.501
OG0015848	El002G088300	evm.model.RL_5.456
OG0015849	El002G107330, El002G088150	evm.model.RL_5.443
OG0015850	El007G348760	evm.model.RL_4.804
OG0015851	El002G088140	evm.model.RL_5.442
OG0015852	El002G088120	evm.model.RL_5.440
OG0015853	El002G087650	evm.model.RL_5.406
OG0015854	El002G087600	evm.model.RL_5.402
OG0015855	El002G087260	evm.model.RL_5.370
OG0015856	El002G087240	evm.model.RL_5.368
OG0015857	El002G087180	evm.model.RL_5.363
OG0015858	El002G087100	evm.model.RL_5.354
OG0015859	El002G087070	evm.model.RL_5.351
OG0015860	El002G087060	evm.model.RL_5.350
OG0015861	El002G086970	evm.model.RL_5.340
OG0015862	El002G086590	evm.model.RL_5.309
OG0015863	El001G059370	evm.model.RL_2.1117
OG0015864	El002G085890	evm.model.RL_5.258
OG0015865	El002G085860	evm.model.RL_5.255
OG0015866	El002G085850	evm.model.RL_5.254
OG0015867	El002G085400	evm.model.RL_5.214
OG0015868	El002G085640	evm.model.RL_5.238
OG0015869	El002G085260	evm.model.RL_5.204
OG0015870	El002G085240	evm.model.RL_5.203
OG0015871	El002G085230	evm.model.RL_5.202
OG0015872	El002G085080	evm.model.RL_5.185
OG0015873	El002G084890	evm.model.RL_5.170.2.687c88aa
OG0015874	El002G084530	evm.model.RL_5.137
OG0015875	El002G084400	evm.model.RL_5.125
OG0015876	El002G084290	evm.model.RL_5.118
OG0015877	El002G084080	evm.model.RL_5.92
OG0015878	El002G084180	evm.model.RL_5.102
OG0015879	El002G084010	evm.model.RL_5.84
OG0015880	El002G083990	evm.model.RL_5.83
OG0015881	El002G083580	evm.model.RL_5.47
OG0015882	El002G083410	evm.model.RL_5.31
OG0015883	El003G180190, El002G083010	evm.model.RL_8.2880
OG0015884	El002G082960	evm.model.RL_8.2886
OG0015885	El002G082790	evm.model.RL_8.2894
OG0015886	El002G082780	evm.model.RL_8.2895
OG0015887	El002G082770	evm.model.RL_8.2896
OG0015888	El002G082720	evm.model.RL_8.2899.1.687c8563
OG0015889	El002G082690	evm.model.RL_8.2903
OG0015890	El002G082670	evm.model.RL_8.2904
OG0015891	El002G082580	evm.model.RL_8.2911
OG0015892	El002G082500	evm.model.RL_8.2919
OG0015893	El002G082430	evm.model.RL_8.2926
OG0015894	El001G067730	evm.model.RL_4.2237
OG0015895	El001G066930	evm.model.RL_4.2172
OG0015896	El001G067080	evm.model.RL_4.2183
OG0015897	El001G067320	evm.model.RL_4.2204
